submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,semantic_similarity
sub_1064,sub_1065,assignment_007,"a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)","s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.1578947368421052,0.0,0.8769230769230769,0.0,8,0.09,0.12,3,11,1,0.9560339
sub_1064,sub_1066,assignment_007,"a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)","word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)",0.1428571428571428,0.0,0.9629629629629628,0.0,5,0.05,0.0699999999999999,2,5,1,0.92922443
sub_1064,sub_1067,assignment_007,"a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.3636363636363636,0.0,0.4498269896193771,0.3333288889481473,4,0.0399999999999999,0.05,1,4,1,0.9604484
sub_1064,sub_1068,assignment_007,"a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.3478260869565217,0.0,0.4642857142857143,0.3333288889481473,1,0.01,0.02,0,1,1,0.9624555
sub_1064,sub_1069,assignment_007,"a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.3888888888888889,0.0,0.676923076923077,0.3333288889481473,7,0.07,0.0899999999999999,2,8,1,0.981369
sub_1064,sub_1070,assignment_007,"a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.35,0.0,0.7538461538461538,0.3333288889481473,7,0.0699999999999999,0.0899999999999999,3,7,1,0.9808935
sub_1065,sub_1066,assignment_007,"s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)",0.6666666666666666,0.0,0.8444444444444444,0.0,13,0.14,0.1899999999999999,5,16,1,0.9780266
sub_1065,sub_1067,assignment_007,"s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.4444444444444444,0.0,0.3944636678200692,0.0,4,0.05,0.0699999999999999,2,7,1,0.9715035
sub_1065,sub_1068,assignment_007,"s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.35,0.0,0.4071428571428571,0.0,9,0.1,0.14,3,12,1,0.97146964
sub_1065,sub_1069,assignment_007,"s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.1666666666666666,0.0,0.7719298245614035,0.0,1,0.02,0.03,1,3,1,0.9684833
sub_1065,sub_1070,assignment_007,"s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.15,0.0,0.8596491228070176,0.0,15,0.1599999999999999,0.2099999999999999,6,18,1,0.9633126
sub_1066,sub_1067,assignment_007,"word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.4,0.0,0.4671280276816609,0.0,9,0.09,0.12,3,9,1,0.9476316
sub_1066,sub_1068,assignment_007,"word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.3809523809523809,0.0,0.4821428571428571,0.0,4,0.04,0.0499999999999999,2,4,1,0.94648755
sub_1066,sub_1069,assignment_007,"word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.15,0.0,0.6518518518518519,0.0,12,0.12,0.1599999999999999,4,13,1,0.96441066
sub_1066,sub_1070,assignment_007,"word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.1904761904761904,0.0,0.725925925925926,0.0,2,0.0199999999999999,0.02,1,2,1,0.9620662
sub_1067,sub_1068,assignment_007,"name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.6666666666666666,0.0,0.9688581314878892,0.999980000399992,5,0.0499999999999999,0.07,1,5,1,0.99748015
sub_1067,sub_1069,assignment_007,"name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.45,0.0833333333333333,0.3044982698961938,0.999980000399992,3,0.03,0.0399999999999999,1,4,1,0.95696586
sub_1067,sub_1070,assignment_007,"name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.3478260869565217,0.0,0.3391003460207612,0.999980000399992,11,0.1099999999999999,0.14,4,11,1,0.9550792
sub_1068,sub_1069,assignment_007,"text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.3043478260869565,0.0,0.3142857142857143,0.999980000399992,8,0.08,0.1099999999999999,2,9,1,0.9565491
sub_1068,sub_1070,assignment_007,"text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.391304347826087,0.0,0.35,0.999980000399992,6,0.0599999999999999,0.0699999999999999,3,6,1,0.9575356
sub_1069,sub_1070,assignment_007,"string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.625,0.0,0.8979591836734694,0.999980000399992,14,0.1399999999999999,0.1799999999999999,5,15,1,0.99479616
sub_0078,sub_0079,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","n=[4,8,2,99,34]
n.sort()
print(n[-1])",0.0476190476190476,0.0,0.4683544303797468,0.0,5,0.0399999999999999,0.01,1,4,0,0.97937214
sub_0078,sub_0080,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","x=[11,56,32,78,21]
print(max(x))",0.05,0.0,0.4050632911392405,0.0,3,0.02,0.02,0,2,0,0.9768957
sub_0078,sub_0081,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)",0.2727272727272727,0.0,0.4593023255813953,0.6666577778962947,7,0.0699999999999999,0.0099999999999999,2,10,0,0.98936564
sub_0078,sub_0082,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)",0.4736842105263157,0.0909090909090909,0.6991150442477876,0.999980000399992,2,0.0099999999999999,0.02,1,3,0,0.9961312
sub_0078,sub_0083,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])",0.2083333333333333,0.0,0.4488636363636363,0.6666577778962947,9,0.0999999999999999,0.02,1,14,0,0.97948253
sub_0078,sub_0084,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)",0.2272727272727272,0.0769230769230769,0.6583333333333333,0.3333288889481473,4,0.0099999999999999,0.01,0,1,0,0.995681
sub_0078,sub_0085,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.3684210526315789,0.0909090909090909,0.9080459770114944,0.999980000399992,1,0.03,0.0,1,6,0,0.9912188
sub_0078,sub_0086,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","numbers=[13,45,2,67,34]

numbers.reverse()

print(max(numbers))",0.1,0.0,0.7974683544303798,0.0,6,0.08,0.0099999999999999,2,12,0,0.9793573
sub_0078,sub_0087,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","list1=[9,44,18,72,1]

greatest=min(list1)

for i in list1:
    if i>greatest:
        greatest=i

print(greatest)",0.238095238095238,0.0,0.6991150442477876,0.999980000399992,1,0.03,0.02,0,4,0,0.9952483
sub_0078,sub_0088,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=[15,26,37,48,59]

a.sort(reverse=True)

print(a[0])",0.1428571428571428,0.0,0.6708860759493671,0.0,2,0.02,0.01,1,3,0,0.97827446
sub_0078,sub_1071,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=[12,45,7,89,23]
maxi=a[0]

for x in a:
    if x>maxi:
        maxi=x

print(maxi)",0.7333333333333333,0.0909090909090909,0.9518072289156626,0.999980000399992,38,0.3,0.74,11,83,0,0.99783885
sub_0078,sub_1072,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=[12,45,7,89,23]
largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(largest)",0.75,0.0909090909090909,0.6991150442477876,0.999980000399992,35,0.27,0.69,10,79,0,0.99101627
sub_0078,sub_1073,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","n=[4,8,2,99,34]

n.sort()

print(""Largest:"",n[-1])",0.0454545454545454,0.0,0.6329113924050633,0.0,41,0.33,0.7999999999999999,13,88,0,0.9822391
sub_0078,sub_1074,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","list1=[4,8,2,99,34]
list1.sort()

largest=list1[-1]

print(largest)",0.0454545454545454,0.0,0.8481012658227848,0.0,36,0.28,0.71,9,80,0,0.9862623
sub_0078,sub_1075,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","arr=[]

for i in range(5):
    x=int(input())
    arr.append(x)

big=arr[0]

for i in arr:
    if i>big:
        big=i

print(big)",0.35,0.25,0.6076923076923076,0.6666577778962947,32,0.24,0.66,8,74,0,0.99057114
sub_0078,sub_1076,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=[]

for i in range(5):
    num=int(input())
    a.append(num)

largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(""Largest number is"",largest)",0.3043478260869565,0.0,0.4388888888888889,0.6666577778962947,39,0.31,0.77,12,86,0,0.9886652
sub_0078,sub_1077,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            l[i],l[j]=l[j],l[i]

print(l[-1])",0.217391304347826,0.0,0.5563380281690141,0.6666577778962947,34,0.25,0.6799999999999999,9,77,0,0.99071777
sub_0078,sub_1078,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","a=[10,5,88,21,44]

for i in range(len(a)):
    for j in range(i+1,len(a)):
        if a[i]>a[j]:
            temp=a[i]
            a[i]=a[j]
            a[j]=temp

print(""Largest ="",a[-1])",0.25,0.0,0.4202127659574468,0.6666577778962947,37,0.29,0.75,11,82,0,0.9814297
sub_0078,sub_1079,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","nums=[55,22,11,99,77]

largest=nums[0]
i=0

while i<len(nums):
    if nums[i]>largest:
        largest=nums[i]
    i=i+1

print(largest)",0.1739130434782608,0.0,0.5808823529411765,0.3333288889481473,40,0.32,0.79,13,87,0,0.9948302
sub_0078,sub_1080,assignment_008,"a=[12,45,7,89,23]
big=a[0]

for i in a:
    if i>big:
        big=i

print(big)","n=[55,22,11,99,77]

big=n[0]
k=0

while k<len(n):
    if n[k]>big:
        big=n[k]
    k=k+1

print(""Biggest number is"",big)",0.1538461538461538,0.0,0.632,0.3333288889481473,33,0.26,0.6699999999999999,10,76,0,0.99599683
sub_0079,sub_0080,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","x=[11,56,32,78,21]
print(max(x))",0.0625,0.0,0.8648648648648649,0.0,2,0.06,0.01,1,6,0,0.99097234
sub_0079,sub_0081,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)",0.0434782608695652,0.0,0.2151162790697674,0.0,2,0.03,0.0199999999999999,1,6,0,0.9655935
sub_0079,sub_0082,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)",0.0434782608695652,0.0,0.3274336283185841,0.0,7,0.03,0.01,2,7,0,0.97845864
sub_0079,sub_0083,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])",0.0869565217391304,0.0,0.2102272727272727,0.0,4,0.06,0.03,0,10,0,0.9504711
sub_0079,sub_0084,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)",0.15,0.0,0.3083333333333333,0.0,1,0.0499999999999999,0.0,1,3,0,0.97576344
sub_0079,sub_0085,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.0476190476190476,0.0,0.425287356321839,0.0,4,0.0099999999999999,0.01,0,2,0,0.9745549
sub_0079,sub_0086,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","numbers=[13,45,2,67,34]

numbers.reverse()

print(max(numbers))",0.2,0.0,0.5873015873015873,0.0,1,0.04,0.0199999999999999,1,8,0,0.99293506
sub_0079,sub_0087,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","list1=[9,44,18,72,1]

greatest=min(list1)

for i in list1:
    if i>greatest:
        greatest=i

print(greatest)",0.1,0.0,0.3274336283185841,0.0,6,0.0699999999999999,0.01,1,8,0,0.9795322
sub_0079,sub_0088,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=[15,26,37,48,59]

a.sort(reverse=True)

print(a[0])",0.1111111111111111,0.0,0.6981132075471698,0.0,3,0.0199999999999999,0.0,0,1,0,0.99045736
sub_0079,sub_1071,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=[12,45,7,89,23]
maxi=a[0]

for x in a:
    if x>maxi:
        maxi=x

print(maxi)",0.0476190476190476,0.0,0.4457831325301205,0.0,43,0.26,0.75,10,79,0,0.9787587
sub_0079,sub_1072,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=[12,45,7,89,23]
largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(largest)",0.0434782608695652,0.0,0.3274336283185841,0.0,40,0.23,0.7,9,75,0,0.9752386
sub_0079,sub_1073,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","n=[4,8,2,99,34]

n.sort()

print(""Largest:"",n[-1])",0.9,0.5,0.74,0.0,46,0.29,0.8099999999999999,12,84,0,0.9954779
sub_0079,sub_1074,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","list1=[4,8,2,99,34]
list1.sort()

largest=list1[-1]

print(largest)",0.7272727272727273,0.0,0.5522388059701493,0.0,41,0.24,0.72,8,76,0,0.99142504
sub_0079,sub_1075,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","arr=[]

for i in range(5):
    x=int(input())
    arr.append(x)

big=arr[0]

for i in arr:
    if i>big:
        big=i

print(big)",0.0454545454545454,0.0,0.2846153846153846,0.0,37,0.1999999999999999,0.67,7,70,0,0.96497554
sub_0079,sub_1076,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=[]

for i in range(5):
    num=int(input())
    a.append(num)

largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(""Largest number is"",largest)",0.04,0.0,0.2055555555555555,0.0,44,0.27,0.78,11,82,0,0.9652531
sub_0079,sub_1077,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            l[i],l[j]=l[j],l[i]

print(l[-1])",0.0909090909090909,0.0,0.2605633802816901,0.0,39,0.21,0.69,8,73,0,0.9730219
sub_0079,sub_1078,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","a=[10,5,88,21,44]

for i in range(len(a)):
    for j in range(i+1,len(a)):
        if a[i]>a[j]:
            temp=a[i]
            a[i]=a[j]
            a[j]=temp

print(""Largest ="",a[-1])",0.0833333333333333,0.0,0.1968085106382978,0.0,42,0.25,0.76,10,78,0,0.9526984
sub_0079,sub_1079,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","nums=[55,22,11,99,77]

largest=nums[0]
i=0

while i<len(nums):
    if nums[i]>largest:
        largest=nums[i]
    i=i+1

print(largest)",0.15,0.0,0.2720588235294117,0.0,45,0.28,0.8,12,83,0,0.9746454
sub_0079,sub_1080,assignment_008,"n=[4,8,2,99,34]
n.sort()
print(n[-1])","n=[55,22,11,99,77]

big=n[0]
k=0

while k<len(n):
    if n[k]>big:
        big=n[k]
    k=k+1

print(""Biggest number is"",big)",0.1818181818181818,0.0,0.296,0.0,38,0.22,0.6799999999999999,9,72,0,0.976604
sub_0080,sub_0081,assignment_008,"x=[11,56,32,78,21]
print(max(x))","arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)",0.0454545454545454,0.0,0.1860465116279069,0.0,4,0.09,0.03,2,12,0,0.9607778
sub_0080,sub_0082,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)",0.0454545454545454,0.0,0.2831858407079646,0.0,5,0.03,0.0,1,1,0,0.97618854
sub_0080,sub_0083,assignment_008,"x=[11,56,32,78,21]
print(max(x))","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])",0.0909090909090909,0.0,0.1818181818181818,0.0,6,0.12,0.04,1,16,0,0.95023984
sub_0080,sub_0084,assignment_008,"x=[11,56,32,78,21]
print(max(x))","nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)",0.1,0.0,0.2666666666666666,0.0,1,0.01,0.01,0,3,0,0.9729495
sub_0080,sub_0085,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.05,0.0,0.367816091954023,0.0,2,0.05,0.02,1,8,0,0.964904
sub_0080,sub_0086,assignment_008,"x=[11,56,32,78,21]
print(max(x))","numbers=[13,45,2,67,34]

numbers.reverse()

print(max(numbers))",0.1333333333333333,0.0,0.5079365079365079,0.0,3,0.1,0.03,2,14,0,0.99269634
sub_0080,sub_0087,assignment_008,"x=[11,56,32,78,21]
print(max(x))","list1=[9,44,18,72,1]

greatest=min(list1)

for i in list1:
    if i>greatest:
        greatest=i

print(greatest)",0.05,0.0,0.2831858407079646,0.0,4,0.0099999999999999,0.0,0,2,0,0.97827303
sub_0080,sub_0088,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=[15,26,37,48,59]

a.sort(reverse=True)

print(a[0])",0.0555555555555555,0.0,0.6037735849056604,0.0,1,0.04,0.01,1,5,0,0.98910296
sub_0080,sub_1071,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=[12,45,7,89,23]
maxi=a[0]

for x in a:
    if x>maxi:
        maxi=x

print(maxi)",0.1052631578947368,0.0,0.3855421686746988,0.0,41,0.3199999999999999,0.76,11,85,0,0.9781362
sub_0080,sub_1072,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=[12,45,7,89,23]
largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(largest)",0.0454545454545454,0.0,0.2831858407079646,0.0,38,0.29,0.71,10,81,0,0.97541595
sub_0080,sub_1073,assignment_008,"x=[11,56,32,78,21]
print(max(x))","n=[4,8,2,99,34]

n.sort()

print(""Largest:"",n[-1])",0.0588235294117647,0.0,0.64,0.0,44,0.35,0.82,13,90,0,0.9875409
sub_0080,sub_1074,assignment_008,"x=[11,56,32,78,21]
print(max(x))","list1=[4,8,2,99,34]
list1.sort()

largest=list1[-1]

print(largest)",0.0588235294117647,0.0,0.4776119402985074,0.0,39,0.3,0.73,9,82,0,0.9880441
sub_0080,sub_1075,assignment_008,"x=[11,56,32,78,21]
print(max(x))","arr=[]

for i in range(5):
    x=int(input())
    arr.append(x)

big=arr[0]

for i in arr:
    if i>big:
        big=i

print(big)",0.1,0.0,0.2461538461538461,0.0,35,0.26,0.68,8,76,0,0.9574553
sub_0080,sub_1076,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=[]

for i in range(5):
    num=int(input())
    a.append(num)

largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(""Largest number is"",largest)",0.0416666666666666,0.0,0.1777777777777777,0.0,42,0.3299999999999999,0.79,12,88,0,0.9606689
sub_0080,sub_1077,assignment_008,"x=[11,56,32,78,21]
print(max(x))","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            l[i],l[j]=l[j],l[i]

print(l[-1])",0.0952380952380952,0.0,0.2253521126760563,0.0,37,0.27,0.7,9,79,0,0.96842873
sub_0080,sub_1078,assignment_008,"x=[11,56,32,78,21]
print(max(x))","a=[10,5,88,21,44]

for i in range(len(a)):
    for j in range(i+1,len(a)):
        if a[i]>a[j]:
            temp=a[i]
            a[i]=a[j]
            a[j]=temp

print(""Largest ="",a[-1])",0.0869565217391304,0.0,0.1702127659574468,0.0,40,0.31,0.77,11,84,0,0.95310295
sub_0080,sub_1079,assignment_008,"x=[11,56,32,78,21]
print(max(x))","nums=[55,22,11,99,77]

largest=nums[0]
i=0

while i<len(nums):
    if nums[i]>largest:
        largest=nums[i]
    i=i+1

print(largest)",0.1,0.0,0.2352941176470588,0.0,43,0.3399999999999999,0.81,13,89,0,0.97288847
sub_0080,sub_1080,assignment_008,"x=[11,56,32,78,21]
print(max(x))","n=[55,22,11,99,77]

big=n[0]
k=0

while k<len(n):
    if n[k]>big:
        big=n[k]
    k=k+1

print(""Biggest number is"",big)",0.0869565217391304,0.0,0.256,0.0,36,0.28,0.69,10,78,0,0.97302395
